,Id,PID,Lot Area,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,BsmtFin Type 1,Central Air,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Paved Drive,SalePrice
1588,1572,916226030,4084,Inside,Timber,Norm,TwnhsE,1Story,7,6,1986,1986,GLQ,Y,1501,2,0,2,1,Gd,6,1,2.0,Y,241500
1589,2052,905101200,7943,Inside,Sawyer,Feedr,1Fam,1Story,4,5,1961,1961,Rec,Y,1029,1,0,3,1,TA,5,0,1.0,Y,118500
1590,2702,904101040,6930,Inside,ClearCr,Norm,1Fam,SLvl,5,4,1958,1958,BLQ,Y,1352,1,0,3,1,Gd,6,0,1.0,Y,130000
1591,1981,902128160,7200,Inside,OldTown,Norm,1Fam,1Story,5,8,1940,1950,Unf,Y,1072,1,0,2,1,TA,5,2,2.0,Y,130000
1592,2335,527214060,16052,CulDSac,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,GLQ,Y,2698,2,1,4,1,Ex,11,1,3.0,Y,535000
1593,563,532378180,7150,Inside,Sawyer,Feedr,1Fam,1Story,5,6,1962,1962,LwQ,Y,912,1,0,3,1,TA,6,0,1.0,Y,123000
1594,1502,908201110,6012,Corner,Edwards,Norm,Duplex,1Story,4,5,1955,1955,NB,N,1152,2,0,2,2,TA,6,0,0.0,N,82000
1595,1310,902300260,5350,Corner,OldTown,Artery,1Fam,2Story,7,8,1920,1965,BLQ,Y,1450,1,0,3,1,TA,7,0,1.0,Y,132000
1596,2598,535376100,5400,Corner,OldTown,Norm,1Fam,1Story,5,6,1921,1968,Unf,Y,1073,1,0,2,1,TA,4,0,1.0,Y,108480
1597,2715,905107220,9535,Inside,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,BLQ,Y,1458,1,1,3,1,TA,7,1,2.0,Y,165000
1598,1810,531376060,7441,Inside,SawyerW,Norm,1Fam,1Story,7,5,2006,2006,Unf,Y,1486,2,0,3,1,Gd,7,0,2.0,Y,181000
1599,778,905200260,15400,Inside,Sawyer,Norm,1Fam,SLvl,5,5,1961,1961,Unf,Y,1774,2,0,4,1,TA,8,1,1.0,Y,165000
1600,339,924100050,10544,Inside,Mitchel,Norm,1Fam,1.5Fin,5,5,1969,1969,BLQ,Y,1479,2,0,5,1,TA,8,0,1.0,Y,161000
1601,2460,528445010,10936,Corner,Somerst,Feedr,1Fam,1Story,8,5,2006,2006,Unf,Y,1504,2,0,3,1,Gd,7,0,2.0,Y,199000
1602,320,916455170,11316,Corner,Timber,Norm,1Fam,2Story,7,5,2002,2003,GLQ,Y,1894,2,1,4,1,Gd,8,1,2.0,Y,214900
1603,2461,528456200,8640,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,2006,GLQ,Y,1278,2,0,2,1,Gd,5,0,2.0,Y,198600
1604,2449,528348010,12090,Corner,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Unf,Y,2263,2,1,4,1,Gd,10,1,2.0,Y,258000
1605,817,906230020,7939,Inside,SawyerW,Feedr,Duplex,2Story,7,5,2000,2000,GLQ,Y,2787,4,2,6,2,TA,8,2,4.0,Y,269500
1606,1096,528290090,7750,Inside,Gilbert,RRAn,1Fam,2Story,7,5,2002,2002,Unf,Y,1414,2,1,3,1,Gd,6,1,2.0,Y,176000
1607,1893,534403040,9350,Inside,NAmes,Norm,1Fam,SLvl,6,7,1964,1991,LwQ,Y,1302,2,0,3,1,Gd,7,0,1.0,Y,158000
1608,479,528240060,7750,Inside,Gilbert,Norm,1Fam,SLvl,8,5,2002,2002,GLQ,Y,1419,2,1,3,1,Gd,7,1,2.0,Y,184100
1609,1657,527357020,13001,Inside,NWAmes,PosN,1Fam,1Story,6,5,1971,1971,ALQ,Y,1220,2,0,2,1,TA,6,1,2.0,Y,170000
1610,937,909452050,13607,Inside,Crawfor,Norm,1Fam,SLvl,6,6,1986,1986,ALQ,Y,1982,2,1,3,1,TA,6,1,2.0,Y,208000
1611,879,907290210,4435,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,GLQ,Y,848,1,0,1,1,Gd,4,0,2.0,Y,140000
1612,945,911370500,3843,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2007,2008,GLQ,Y,1648,2,0,2,1,Ex,5,1,2.0,Y,230000
1613,1010,527183060,5950,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1989,1989,GLQ,Y,1337,2,0,2,1,Gd,5,1,2.0,Y,188500
1614,2861,909276070,12400,Inside,Crawfor,Norm,1Fam,1.5Fin,5,6,1940,1950,BLQ,Y,1717,1,1,2,1,TA,7,1,1.0,Y,194000
1615,1245,535180120,10425,Inside,NAmes,Norm,1Fam,1Story,5,5,1956,1958,Rec,Y,1104,1,0,3,1,TA,5,0,1.0,Y,133000
1616,854,907201220,16269,CulDSac,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,GLQ,Y,907,1,0,3,1,TA,5,0,1.0,Y,140000
1617,1437,907181120,8998,Inside,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,GLQ,Y,1652,2,1,3,1,Gd,6,0,2.0,Y,207500
1618,586,534128190,10400,Inside,NWAmes,PosA,1Fam,2Story,6,7,1967,1997,Unf,Y,2640,2,1,5,1,Gd,8,1,2.0,Y,256900
1619,1947,535375130,10134,Inside,OldTown,Norm,1Fam,1.5Fin,5,6,1940,1950,Unf,Y,1034,1,0,2,1,TA,5,0,1.0,Y,109000
1620,815,906226140,7007,Inside,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,NB,Y,1513,2,0,4,2,TA,8,0,2.0,Y,113722
1621,831,906392110,11645,Inside,CollgCr,Norm,1Fam,1Story,8,5,2005,2006,GLQ,Y,1498,2,0,3,1,Gd,7,1,3.0,Y,237000
1622,1919,535151110,8250,Corner,NAmes,Norm,1Fam,1Story,5,7,1963,1963,ALQ,Y,1053,1,0,3,1,Gd,6,0,2.0,Y,142100
1623,2306,526302030,11027,Inside,NAmes,Norm,1Fam,1Story,6,5,1954,1954,BLQ,Y,1293,2,0,2,1,TA,5,0,2.0,Y,149900
1624,430,528108130,12350,Inside,NridgHt,Norm,1Fam,1Story,9,5,2008,2008,GLQ,Y,2020,2,0,3,1,Ex,7,1,3.0,Y,404000
1625,2618,535425080,18275,Inside,NAmes,Norm,1Fam,2Story,7,8,1962,1998,ALQ,Y,2448,3,0,3,1,TA,9,2,2.0,Y,277500
1626,245,906201030,9206,Inside,SawyerW,Norm,1Fam,2Story,6,5,1985,1985,Unf,Y,1732,2,1,3,1,Gd,7,1,2.0,Y,178000
1627,462,528186180,6240,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,GLQ,Y,1324,2,0,2,1,Gd,6,1,2.0,Y,254000
1628,182,902207130,9656,Inside,OldTown,Norm,1Fam,1Story,2,2,1923,1970,Unf,N,832,1,0,2,1,TA,5,1,2.0,N,12789
1629,1625,527162090,7875,Inside,Gilbert,Norm,1Fam,1Story,7,5,1995,1996,Unf,Y,1253,2,0,3,1,TA,6,1,2.0,Y,176000
1630,2381,528106010,16259,Corner,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Unf,Y,2596,3,1,4,1,Gd,9,0,3.0,Y,342643
1631,1827,532378240,6173,Inside,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,GLQ,Y,902,1,0,3,1,TA,6,0,1.0,Y,125500
1632,1580,916402015,12890,Inside,Timber,Norm,1Fam,1Story,6,5,1989,1989,Unf,Y,1495,2,0,3,1,TA,8,1,2.0,Y,150000
1633,1803,528480180,10440,Corner,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Unf,Y,1584,2,0,2,1,Ex,6,1,2.0,Y,261329
1634,1132,531363060,7500,Inside,SawyerW,Norm,1Fam,1Story,7,5,2004,2005,GLQ,Y,1080,1,0,3,1,Gd,6,0,0.0,Y,141000
1635,1941,535353050,9532,Inside,NAmes,Norm,1Fam,1Story,4,6,1953,1953,BLQ,Y,1647,1,0,3,1,TA,6,1,1.0,Y,153000
1636,1742,528228270,3922,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,Unf,Y,1258,2,0,2,1,Gd,6,1,3.0,Y,172500
1637,2026,903425280,8730,Inside,BrkSide,RRAn,1Fam,2Story,6,7,1915,2003,Unf,Y,1396,1,0,3,1,TA,7,0,1.0,Y,153575
1638,2245,911128020,6060,Inside,IDOTRR,Norm,1Fam,1Story,5,9,1930,2007,ALQ,Y,1001,1,0,2,1,Gd,5,0,1.0,N,124900
1639,1691,528106040,14450,Inside,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,Unf,Y,2121,2,1,3,1,Ex,8,1,3.0,Y,415298
1640,725,902405120,5400,Inside,OldTown,Norm,1Fam,1.5Fin,6,6,1920,1950,Unf,Y,1480,1,0,3,1,TA,6,0,1.0,Y,119000
1641,1787,528435070,10000,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Unf,Y,1588,2,0,3,1,Gd,7,1,3.0,Y,227000
1642,1216,534426040,10007,Inside,NAmes,Norm,1Fam,1Story,5,7,1959,2006,ALQ,Y,1053,1,1,3,1,Gd,5,0,1.0,Y,145500
1643,2654,902206020,7830,Inside,OldTown,Norm,1Fam,1Story,3,5,1921,1950,LwQ,Y,492,1,0,1,1,TA,3,0,1.0,N,61500
1644,2310,526354020,11727,Corner,NAmes,Norm,1Fam,1Story,7,6,1969,1969,Unf,Y,1851,2,0,3,1,TA,8,1,2.0,Y,192100
1645,761,903484110,10320,Inside,IDOTRR,Artery,2fmCon,2Story,6,7,1915,1965,Rec,Y,1403,1,1,3,1,TA,7,0,1.0,Y,116000
1646,1884,534276070,10482,Inside,NAmes,Norm,1Fam,SLvl,6,8,1958,1958,GLQ,Y,1138,1,0,3,1,TA,6,0,1.0,Y,145000
1647,449,528166090,15274,Corner,NridgHt,Norm,1Fam,1Story,9,5,2003,2003,GLQ,Y,2452,2,0,3,1,Ex,10,1,3.0,Y,445000
1648,856,907202050,8800,Inside,CollgCr,Norm,1Fam,1Story,5,7,1977,2008,LwQ,Y,1040,2,0,3,1,Gd,5,0,2.0,Y,150500
1649,11,527163010,10000,Corner,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Unf,Y,1655,2,1,3,1,TA,7,1,2.0,Y,175900
1650,389,527375180,10140,Inside,NWAmes,Norm,1Fam,1Story,6,6,1974,1974,ALQ,Y,1116,2,0,3,1,TA,6,1,2.0,Y,167900
1651,2415,528218140,14054,Inside,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,Unf,Y,1863,2,1,4,1,Gd,9,1,3.0,Y,219210
1652,77,531451280,11218,Inside,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Unf,Y,1845,2,1,3,1,Gd,8,1,2.0,Y,189000
1653,1238,535152200,8856,Inside,NAmes,Norm,1Fam,1Story,5,4,1957,1957,ALQ,Y,1176,1,0,3,1,TA,6,2,1.0,Y,136500
1654,223,905105200,7800,Inside,Sawyer,Norm,1Fam,1Story,5,7,1966,2008,BLQ,Y,892,1,0,3,1,Gd,5,0,1.0,Y,137900
1655,723,902402150,7200,Inside,OldTown,Norm,1Fam,1Story,5,4,1910,2006,ALQ,N,1022,1,0,2,1,TA,4,0,1.0,Y,85000
1656,2562,534477030,10680,Inside,NAmes,Norm,1Fam,1Story,5,3,1951,1951,LwQ,N,2136,2,0,4,1,TA,7,0,2.0,Y,137900
1657,995,527106140,9535,Inside,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,GLQ,Y,1604,2,1,3,1,TA,7,0,2.0,Y,195500
1658,287,909100110,6858,Corner,SWISU,Norm,1Fam,2Story,6,4,1915,1950,Unf,N,1647,1,1,4,1,Fa,6,0,1.0,Y,128000
1659,1152,532354150,8100,Inside,Sawyer,Feedr,1Fam,1Story,5,8,1961,2007,ALQ,Y,864,1,0,3,1,Gd,5,1,1.0,Y,135000
1660,1449,907202190,9216,Inside,CollgCr,Norm,1Fam,1Story,5,6,1975,1975,ALQ,Y,1076,1,1,3,1,TA,5,1,2.0,Y,143195
1661,1330,903204095,9100,Inside,BrkSide,RRAn,1Fam,1Story,5,6,1930,1960,Unf,Y,935,1,0,2,1,TA,4,0,1.0,P,79500
1662,1134,531373060,12774,FR2,SawyerW,Norm,1Fam,2Story,7,5,2003,2004,Unf,Y,1663,2,1,3,1,Gd,8,0,2.0,Y,192500
1663,706,902201110,6000,Inside,OldTown,Norm,1Fam,1.5Fin,5,7,1950,1970,BLQ,Y,1328,1,1,3,1,TA,6,0,1.0,Y,129500
1664,1617,527107040,10364,Inside,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,Unf,Y,1572,2,1,3,1,TA,7,1,2.0,Y,168000
1665,1339,903228060,6000,Inside,BrkSide,Norm,1Fam,1.5Fin,6,5,1939,1950,LwQ,Y,1342,2,0,2,2,TA,7,1,1.0,Y,105000
1666,1664,527402150,10530,Corner,NAmes,Norm,1Fam,1Story,6,5,1971,1971,ALQ,Y,981,1,1,3,1,TA,5,0,2.0,Y,143250
1667,1433,907135020,9525,Inside,CollgCr,Norm,1Fam,1Story,5,6,1995,2006,Unf,Y,1099,1,1,3,1,Gd,6,0,1.0,Y,144000
1668,75,531380080,8880,Inside,SawyerW,Norm,1Fam,2Story,7,5,1994,2002,GLQ,Y,2110,2,1,3,1,Gd,8,2,2.0,Y,205000
1669,2255,914478100,8410,Corner,Mitchel,Norm,1Fam,SFoyer,6,6,1974,1974,ALQ,Y,1026,1,0,2,1,TA,5,1,2.0,Y,143000
1670,1170,533215040,4385,Inside,Somerst,Norm,TwnhsE,1Story,9,5,2001,2001,GLQ,Y,1419,1,1,2,1,Ex,5,1,2.0,Y,290000
1671,45,528150070,12919,Inside,NridgHt,Norm,1Fam,1Story,9,5,2009,2010,GLQ,Y,2364,2,1,2,1,Ex,11,2,3.0,Y,611657
1672,836,907126010,12464,Corner,CollgCr,Norm,1Fam,1Story,5,5,1996,1996,GLQ,Y,1040,1,0,3,1,Gd,6,0,2.0,Y,152000
1673,8,527145080,5005,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1992,1992,ALQ,Y,1280,2,0,2,1,Gd,5,0,2.0,Y,191500
1674,1704,528120150,9591,Inside,NridgHt,Norm,1Fam,2Story,8,5,2004,2005,Unf,Y,2473,2,1,4,1,Gd,9,1,3.0,Y,317000
1675,2068,905226080,6960,Inside,Sawyer,Norm,1Fam,1.5Fin,7,8,1940,1998,ALQ,Y,1302,1,1,2,1,Gd,6,2,1.0,Y,165250
1676,1488,908102140,9825,Inside,Edwards,Norm,1Fam,1Story,5,5,1966,1966,Rec,Y,1092,1,0,3,1,TA,6,0,1.0,Y,123000
1677,1391,905201110,14175,Inside,Sawyer,PosA,1Fam,1Story,6,8,1956,1956,GLQ,Y,1188,1,0,1,1,TA,4,1,2.0,Y,185000
1678,2633,535478070,7400,Corner,NAmes,Artery,1Fam,1Story,7,6,1962,1962,LwQ,Y,1045,1,0,3,1,TA,6,0,2.0,Y,120000
1679,1872,534176140,10738,Corner,NWAmes,Norm,1Fam,1Story,6,7,1966,1966,ALQ,Y,1093,2,0,3,1,TA,6,1,2.0,Y,158500
1680,1138,531376010,8366,Inside,SawyerW,Norm,1Fam,2Story,6,5,2004,2004,Unf,Y,1640,2,1,3,1,Gd,6,0,2.0,Y,173000
1681,1899,534429030,9842,FR2,NAmes,Norm,Duplex,1Story,4,5,1962,1962,NB,Y,1224,2,0,2,2,TA,6,0,2.0,Y,101800
1682,915,909252020,7200,Inside,SWISU,Feedr,1Fam,2Story,7,9,1936,2007,ALQ,Y,1135,1,0,3,1,Gd,6,0,2.0,Y,155000
1683,660,535378120,10230,Inside,OldTown,Norm,1Fam,1Story,5,7,1925,1950,Unf,Y,1078,1,0,3,1,Ex,6,0,1.0,N,125000
1684,2004,902427140,8626,Inside,OldTown,Norm,1Fam,1Story,4,6,1956,1956,NB,Y,968,1,0,2,1,TA,5,0,1.0,Y,104500
1685,443,528142040,8834,Inside,NridgHt,Norm,1Fam,2Story,9,5,2004,2005,GLQ,Y,2224,2,1,4,1,Ex,10,1,3.0,Y,350000
1686,2627,535454060,8544,Inside,NAmes,Norm,Duplex,1Story,3,4,1950,1950,NB,N,1040,2,0,2,2,TA,6,0,2.0,Y,93500
1687,1438,907181140,9179,Inside,CollgCr,Norm,1Fam,2Story,7,5,1999,1999,GLQ,Y,1790,2,1,3,1,Gd,7,0,2.0,Y,193000
1688,1525,909251090,11526,Inside,Crawfor,Norm,1Fam,2.5Fin,6,7,1922,1994,Unf,Y,2555,2,0,3,1,TA,11,1,2.0,Y,191000
1689,2644,902109010,5684,Inside,OldTown,Norm,1Fam,1Story,6,8,1930,2005,Unf,Y,813,1,0,2,1,Gd,5,0,1.0,N,110000
1690,866,907252220,11885,Inside,CollgCr,Norm,1Fam,2Story,8,5,2001,2001,GLQ,Y,1872,2,1,3,1,Ex,7,1,2.0,Y,261500
1691,620,534476320,9600,Inside,NAmes,Norm,1Fam,1Story,5,6,1956,1956,Rec,Y,1050,1,0,2,1,TA,5,0,1.0,Y,128900
1692,2451,528360050,17242,Inside,NoRidge,Norm,1Fam,2Story,9,5,1993,1994,Rec,Y,3500,3,1,4,1,Ex,11,1,3.0,Y,584500
1693,2186,908225240,10215,Inside,Edwards,Norm,1Fam,1Story,4,5,1954,1954,ALQ,Y,948,1,0,3,1,TA,5,0,1.0,Y,111000
1694,2025,903425270,8550,Inside,BrkSide,RRAn,1Fam,1.5Fin,5,5,1926,1950,Unf,Y,1316,1,0,4,1,TA,7,0,2.0,Y,90000
1695,1916,535126180,18450,Inside,NAmes,Norm,1Fam,2Story,6,5,1965,1979,LwQ,Y,2380,2,1,3,1,TA,7,1,2.0,Y,129000
1696,1542,909428190,14778,CulDSac,Crawfor,PosN,1Fam,1Story,6,7,1954,2006,BLQ,Y,1640,1,0,3,1,Gd,7,1,2.0,Y,224000
1697,1163,533212050,3180,Inside,Somerst,Norm,TwnhsE,2Story,6,5,2005,2005,GLQ,Y,1200,2,1,2,1,Gd,5,0,2.0,Y,165000
1698,205,903430080,3068,Inside,OldTown,Norm,1Fam,2Story,6,8,1920,1993,Unf,Y,1324,1,0,3,1,TA,6,0,1.0,Y,122000
1699,2261,916384070,8298,Inside,Timber,Norm,1Fam,1Story,8,5,2006,2007,GLQ,Y,1564,2,0,2,1,Ex,6,1,2.0,Y,267300
1700,423,528104070,13518,Inside,NridgHt,Norm,1Fam,2Story,9,5,2008,2009,Unf,Y,3140,3,1,4,1,Ex,11,2,3.0,Y,485000
1701,2687,903425190,33120,Inside,OldTown,RRAn,1Fam,1.5Fin,6,5,1962,1962,Unf,Y,2486,2,0,5,1,TA,8,1,2.0,Y,220000
1702,1436,907176010,13142,Corner,CollgCr,PosN,1Fam,2Story,6,5,1997,1997,GLQ,Y,1771,2,1,3,1,Gd,6,0,2.0,Y,215700
1703,444,528142090,11362,Inside,NridgHt,Norm,1Fam,1Story,8,5,2004,2005,GLQ,Y,1836,2,0,3,1,Gd,7,1,3.0,Y,280000
1704,1067,528172080,10845,Corner,NridgHt,Norm,1Fam,1Story,8,5,2003,2004,GLQ,Y,1575,2,0,2,1,Gd,7,1,3.0,Y,284000
1705,2290,923228290,1936,Inside,MeadowV,Norm,Twnhs,SFoyer,4,6,1970,1970,BLQ,Y,630,1,0,1,1,TA,3,0,0.0,Y,84500
1706,168,535476350,9760,Inside,NAmes,Norm,1Fam,1Story,6,7,1963,1984,BLQ,Y,1395,1,0,2,1,TA,7,1,2.0,Y,192000
1707,2643,902108060,3960,Inside,OldTown,Norm,1Fam,2Story,7,8,1930,1950,Unf,N,1004,1,0,2,1,Gd,5,1,1.0,N,105000
1708,2802,907290080,9100,Inside,CollgCr,Norm,1Fam,1Story,7,5,2004,2005,GLQ,Y,1836,2,0,3,1,Gd,8,1,2.0,Y,216837
1709,1224,534455030,9600,Inside,NAmes,Norm,1Fam,1Story,5,6,1960,1960,Rec,Y,1496,2,0,3,1,Gd,6,0,2.0,Y,141500
1710,1382,905104180,9764,FR2,Sawyer,Feedr,1Fam,1Story,5,7,1967,2003,BLQ,Y,894,1,0,3,1,Gd,5,0,2.0,Y,130000
1711,853,907200230,8430,Inside,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,Rec,Y,1040,2,0,3,1,TA,5,0,0.0,Y,124000
1712,2237,910201180,9060,Inside,IDOTRR,Norm,1Fam,2Story,5,6,1923,1999,ALQ,Y,1828,2,0,3,1,Gd,6,0,2.0,Y,150909
1713,2585,535304020,12778,Inside,NAmes,Norm,1Fam,1Story,5,6,1952,2003,GLQ,Y,1008,1,0,2,1,TA,4,0,1.0,Y,139500
1714,2193,908275240,8172,Inside,Edwards,Norm,1Fam,1Story,4,5,1955,1955,ALQ,Y,864,1,0,3,1,TA,5,0,2.0,N,79275
1715,2262,916384080,9037,Inside,Timber,Norm,1Fam,1Story,8,5,2006,2006,GLQ,Y,1484,2,0,2,1,Ex,6,1,2.0,Y,265900
1716,1528,909253190,6292,Inside,SWISU,Norm,1Fam,1Story,6,5,1930,1950,Rec,N,790,1,0,2,1,TA,4,0,1.0,Y,91000
1717,370,527276160,11900,Inside,Gilbert,Norm,1Fam,2Story,5,6,1977,1977,ALQ,Y,1934,2,1,3,1,TA,6,1,2.0,P,185000
1718,2629,535456020,7945,Inside,NAmes,Norm,1Fam,1Story,5,6,1959,1959,ALQ,Y,1150,1,0,3,1,TA,6,0,1.0,Y,141000
1719,1703,528120010,16659,Corner,NridgHt,Norm,1Fam,2Story,8,5,2007,2008,Unf,Y,2152,2,1,3,1,Gd,7,1,2.0,Y,260116
1720,793,905452050,9340,Inside,Edwards,Norm,1Fam,1Story,4,6,1941,1950,Rec,Y,672,1,0,2,1,TA,4,0,1.0,N,113000
1721,1429,906424010,11454,Corner,SawyerW,Norm,1Fam,SLvl,8,5,1995,1995,GLQ,Y,1511,2,0,3,1,Gd,6,1,3.0,Y,225000
1722,648,535352090,8480,Corner,NAmes,Norm,1Fam,1Story,5,6,1945,1950,BLQ,Y,793,1,0,2,1,Fa,4,0,1.0,Y,113000
1723,279,908103350,6305,Inside,Edwards,Norm,1Fam,SLvl,6,6,1975,1975,ALQ,Y,1096,1,0,3,1,TA,5,1,1.0,Y,125200
1724,1705,528142050,9709,Inside,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,GLQ,Y,2100,2,1,3,1,Ex,8,2,3.0,Y,319500
1725,1257,535380050,10930,Inside,NAmes,Artery,1Fam,1.5Fin,5,6,1945,1950,BLQ,Y,1558,1,1,3,1,TA,6,1,1.0,Y,140000
1726,2894,916325040,50102,Inside,Timber,Norm,1Fam,1Story,6,5,1958,1958,BLQ,Y,1650,1,0,2,1,TA,6,2,2.0,Y,250764
1727,1062,528142020,8899,Inside,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,GLQ,Y,2088,2,1,4,1,Gd,10,1,3.0,Y,250000
1728,1729,528218020,10237,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2005,2006,Unf,Y,1536,2,1,3,1,Gd,6,1,2.0,Y,176000
1729,1925,535177110,9736,Inside,NAmes,Feedr,1Fam,1Story,6,6,1957,1969,BLQ,Y,1721,1,0,4,1,TA,8,3,2.0,Y,174850
1730,415,527455050,2364,Inside,NPkVill,Norm,TwnhsE,2Story,6,5,1978,1978,ALQ,Y,1548,2,1,3,1,TA,7,1,2.0,Y,147000
1731,78,531452020,7892,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1979,1979,Unf,Y,918,2,0,2,1,TA,5,1,1.0,Y,99500
1732,428,528108040,12350,Inside,NridgHt,Norm,1Fam,2Story,9,5,2009,2009,GLQ,Y,2690,2,1,3,1,Ex,8,1,3.0,Y,398800
1733,1756,528280110,7917,Inside,Gilbert,Norm,1Fam,2Story,6,5,1999,2000,Unf,Y,1647,2,1,3,1,TA,7,1,2.0,Y,175000
1734,1280,535456100,7200,Inside,NAmes,Norm,1Fam,1Story,5,7,1954,1954,Unf,Y,825,1,0,2,1,TA,4,0,1.0,Y,109500
1735,1928,535181030,12155,Inside,NAmes,PosN,1Fam,1Story,6,3,1970,1970,LwQ,Y,1657,2,0,3,1,TA,7,1,2.0,Y,163500
1736,2671,903200050,7446,Corner,BrkSide,Feedr,1Fam,1Story,4,5,1941,1950,Rec,Y,788,1,0,2,1,TA,4,2,0.0,Y,100000
1737,2501,533125120,11025,Inside,NoRidge,Norm,1Fam,2Story,8,5,1992,1993,GLQ,Y,2826,2,1,3,1,Gd,9,3,3.0,Y,334000
1738,225,905106170,7832,Inside,Sawyer,Norm,1Fam,1Story,5,5,1968,1968,GLQ,Y,864,1,0,2,1,TA,4,0,1.0,Y,137250
1739,2317,527108010,19378,Corner,Gilbert,Norm,1Fam,2Story,7,5,2005,2006,GLQ,Y,2462,2,1,4,1,Gd,9,1,2.0,Y,320000
1740,160,535401080,9830,Corner,NAmes,Norm,1Fam,1Story,5,7,1959,2006,ALQ,Y,1287,1,0,3,1,Gd,7,1,2.0,Y,162000
1741,100,533213030,4403,Inside,Somerst,Norm,1Fam,1Story,7,5,2009,2009,GLQ,Y,1478,2,1,2,1,Gd,7,1,2.0,Y,222000
1742,482,528250040,8174,Inside,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,GLQ,Y,1342,2,1,3,1,Gd,7,1,2.0,Y,178000
1743,177,902128170,7200,Corner,OldTown,Norm,1Fam,1Story,5,7,1940,1992,BLQ,Y,804,1,0,2,1,Gd,4,2,1.0,Y,119000
1744,1971,535477130,7590,Inside,NAmes,PosN,1Fam,2Story,5,5,1962,1962,ALQ,Y,1812,2,0,4,1,TA,8,1,1.0,Y,169500
1745,484,528275070,8795,Inside,Gilbert,Norm,1Fam,2Story,7,5,2000,2000,GLQ,Y,2256,2,1,4,1,Gd,8,1,2.0,Y,236000
1746,1561,911370490,3843,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2007,2008,GLQ,Y,1648,2,0,2,1,Ex,5,1,2.0,Y,294464
1747,992,526354070,11075,Inside,NAmes,Norm,1Fam,2Story,6,5,1969,1969,ALQ,Y,2112,2,1,4,1,TA,9,2,2.0,Y,206900
1748,73,531367050,10142,Inside,SawyerW,Norm,1Fam,2Story,7,5,2004,2004,GLQ,Y,2084,2,1,4,1,Gd,8,0,2.0,Y,233000
1749,2646,902110130,7741,Inside,OldTown,Norm,1Fam,1Story,6,5,1924,1950,BLQ,N,1032,1,0,2,1,TA,5,0,1.0,Y,108000
1750,994,527106050,8139,Inside,Gilbert,Norm,1Fam,2Story,6,5,1995,1996,ALQ,Y,1470,2,1,3,1,TA,7,1,2.0,Y,165000
1751,2138,907200270,8982,CulDSac,CollgCr,Norm,1Fam,1Story,5,5,1977,1977,ALQ,Y,1040,1,1,3,1,TA,5,0,2.0,Y,134900
1752,2013,903231050,6120,Inside,BrkSide,Norm,1Fam,1.5Unf,5,7,1939,1950,Unf,Y,884,1,0,2,1,TA,5,0,1.0,Y,113000
1753,2126,907135080,16561,Inside,CollgCr,Norm,1Fam,1Story,5,5,1996,1996,ALQ,Y,1097,1,1,3,1,TA,6,0,1.0,Y,147900
1754,898,908229020,4060,Corner,Edwards,Feedr,1Fam,1Story,5,8,1922,1950,Unf,Y,864,1,0,2,1,TA,4,0,0.0,Y,99900
1755,1048,527453160,2308,FR2,NPkVill,Norm,TwnhsE,2Story,6,6,1975,1975,ALQ,Y,1456,2,1,4,1,TA,7,0,2.0,Y,143000
1756,2676,903231070,6240,Inside,BrkSide,Norm,1Fam,1.5Fin,6,6,1934,1950,Unf,Y,1176,1,0,3,1,TA,6,1,2.0,Y,114500
